customer_id,customer_name,email,phone,city,state,country,signup_date,gender,customer_segment
908,Willie Johnson,carl45@hotmail.com,904-786-8479,West Justintown,Georgia,India,2024-09-03,Male,Regular
909,Rodney Morton,melissa95@smith.com,555.603.5040x045,Lake Calebbury,Massachusetts,India,2025-08-12,Male,Wholesale
910,Vincent Nichols,laura49@hotmail.com,285.244.6221x334,Stephensmouth,Vermont,India,2023-12-26,Female,Regular
911,Monica Atkins,nicole97@gmail.com,347.956.6736x92466,New Brentport,Oklahoma,India,2023-01-03,Male,Regular
912,Sylvia Brown,allisondavis@johnson.com,016-325-2100x9422,South Tyler,Vermont,India,2024-06-17,Male,Wholesale
913,Kimberly Gonzalez,stephanie23@thompson-velasquez.org,(433)421-6592,Sanchezburgh,New York,India,2025-02-21,Male,Premium
914,Christina Davis,rsullivan@yahoo.com,+1-210-608-1875,West Martinborough,Washington,India,2025-10-18,Female,Regular
915,Kimberly Chase,jacob47@davis.com,279.848.8348x17516,North Nancytown,Alaska,India,2024-10-13,Female,Regular
916,Daniel Marsh,michael34@hotmail.com,995-894-1529,Ericashire,Florida,India,2023-08-05,Female,Regular
917,Tiffany Morgan,anthony30@parks.com,+1-526-755-3718x6622,Lake Tiffanyshire,Missouri,India,2024-12-04,Female,Wholesale
918,Mario Stewart,brent98@gmail.com,1539379309,North Aaron,South Dakota,India,2024-02-11,Female,Premium
919,Paul Beard,xhays@stewart.com,583.242.1742x0027,Aaronmouth,Rhode Island,India,2025-07-28,Female,Wholesale
920,Amanda Powell,jennifer67@yahoo.com,(825)431-1617,South Jessicahaven,Alabama,India,2025-08-24,Female,Wholesale
921,Wendy Carney,david64@reyes.com,308.252.3751x8675,Lake Mary,Oregon,India,2025-07-30,Male,Premium
922,Ryan Johnson,snichols@hotmail.com,143-128-3214x8961,Brownbury,Louisiana,India,2024-03-25,Male,Wholesale
923,Dillon Martinez,patrickoconnell@wheeler.com,001-701-173-8246,Port Kendra,Florida,India,2025-12-13,Male,Premium
924,Catherine Sanchez,wallacemadison@gmail.com,286-116-0336x0408,New Gary,Missouri,India,2023-09-06,Male,Regular
925,Crystal Graham,chriscarey@yahoo.com,(298)983-2758x407,Port Susan,Ohio,India,2023-12-17,Male,Premium
926,Jonathan Moyer,sawyeranne@yahoo.com,924-941-3449,South Timothyburgh,Maryland,India,2025-11-03,Male,Regular
927,Brian Wood,jose47@franklin.com,046.033.1739x6590,South Jenniferside,Alaska,India,2023-07-29,Male,Wholesale
928,Dr. Douglas Morgan,rasmussensharon@yahoo.com,5138848298,Blairton,Missouri,India,2025-06-13,Female,Wholesale
929,Tammy Bailey,kelseygarza@brown-gonzales.org,+1-418-378-5141x146,Williamtown,Utah,India,2025-10-06,Female,Regular
930,Miss Adriana Landry MD,piercecharlotte@hotmail.com,(392)312-4163x60399,Davidstad,North Dakota,India,2024-01-15,Male,Wholesale
931,Kenneth Howard,whitakerjessica@hotmail.com,001-007-824-6248x06049,Jonesberg,Massachusetts,India,2023-02-14,Male,Premium
932,Christopher Wong,bchambers@hotmail.com,(134)799-7517,Kimberlyport,Ohio,India,2023-11-25,Female,Regular
933,Jennifer Williams,moorejackson@hotmail.com,001-709-003-1102x6446,Lake Hannah,Tennessee,India,2025-04-27,Male,Wholesale
934,Scott Park,nicholsrebekah@lee-long.biz,+1-438-371-2903x27428,Lake Tracey,Florida,India,2024-02-21,Male,Regular
935,Jade Dunn,russellkathryn@kelly-long.com,187.036.2978,East Susanview,New Jersey,India,2023-02-19,Female,Premium
936,Chad Cox,jenniferdavis@yahoo.com,+1-258-118-5847x0767,Doyleview,Washington,India,2023-10-14,Male,Premium
937,Noah Bauer,daniel81@dorsey-morton.com,(228)929-4030x27305,Foleyfort,Nebraska,India,2024-06-19,Female,Wholesale
938,Robert Atkins,fsmith@hotmail.com,001-484-257-9404,Port Coreyfort,Nebraska,India,2025-07-03,Male,Premium
939,Victoria Skinner,brendan01@yahoo.com,(163)933-2436x1558,South Scott,Oregon,India,2023-03-26,Female,Regular
940,Richard Galvan,carolineoneill@yahoo.com,(447)868-4745,East Jonathonfort,New Mexico,India,2023-07-06,Female,Premium
941,Sarah Perez,johnsonbenjamin@wilson.com,001-266-148-1430,Mccartyfort,Utah,India,2023-07-18,Female,Regular
942,David Davis,bradfordjeffrey@yahoo.com,366-013-9896x28580,East Nicholasfurt,Tennessee,India,2023-04-14,Male,Regular
943,Christopher Thomas,trevor13@gmail.com,286.985.6152x88022,Port Tina,Illinois,India,2024-03-31,Female,Premium
944,April Anderson,kathleen70@yahoo.com,674.080.8478,New Paulville,West Virginia,India,2024-06-20,Male,Wholesale
945,Dale James,rrodriguez@smith.net,880-761-8460x7747,Garciatown,New Jersey,India,2024-08-23,Male,Premium
946,Timothy Murray DVM,robinsoncolleen@knight.net,750.136.0124x01395,Christensenview,Delaware,India,2025-03-01,Male,Regular
947,Natalie Chen,chad91@alexander.info,+1-012-391-3046,East Natalie,Hawaii,India,2023-10-18,Male,Regular
948,Tina Malone,sydney83@robinson.org,7331565738,Grossview,Illinois,India,2023-04-18,Female,Premium
949,Anthony Grimes,gonzalezchristina@myers-burns.com,982-682-4420x2500,South Alexisfurt,New York,India,2024-04-04,Female,Wholesale
950,Jason Acosta,pmcclain@gmail.com,0808745167,Lake Anthony,Utah,India,2024-09-27,Male,Wholesale
951,Brian Coleman,melanieali@gmail.com,827.783.1305,Roseshire,Maine,India,2023-06-13,Male,Regular
952,Brenda Collins,maryrodriguez@holt-bennett.com,811.388.7399,Melissamouth,Idaho,India,2023-03-11,Female,Regular
953,Shaun Schaefer,martinezbeth@hotmail.com,001-330-057-0938x0910,New Shawnstad,Arizona,India,2023-06-24,Male,Wholesale
954,Edward Martinez,jarvisandre@hotmail.com,(563)826-7306x989,Port Jamiestad,Pennsylvania,India,2023-11-15,Female,Premium
955,Melissa Williams MD,ystone@hensley.info,143-047-2464x87846,North Latoyaville,Washington,India,2024-03-13,Male,Regular
956,Kelsey Mcgrath,dixonhenry@carpenter.com,021-307-0569,Allenshire,New Hampshire,India,2024-07-20,Male,Regular
957,Philip Nichols,qmendez@mcdaniel.org,945-486-4604,Joneston,Alaska,India,2023-04-26,Female,Wholesale
958,Wanda Fernandez,koconnor@hotmail.com,580-277-8176,Port Kevin,Wyoming,India,2025-08-05,Male,Premium
959,Christy Woodard,ashley20@preston.com,(847)633-0005,Smithshire,Arkansas,India,2023-03-11,Female,Wholesale
960,Christopher Hernandez,tbush@gmail.com,229.379.6385,East Timothy,Alabama,India,2025-06-26,Male,Premium
961,Patrick Jenkins,lopezmark@gmail.com,848-855-8828,New Scott,Wisconsin,India,2024-08-25,Male,Premium
962,Ashley Melton,karen84@hawkins.com,4256940766,New Shannonshire,Georgia,India,2022-12-30,Male,Premium
963,Kristi Smith,nicoleschultz@rodriguez-craig.biz,001-825-995-3675x8356,West Pamela,Ohio,India,2023-09-12,Female,Regular
964,Chad Houston,kcaldwell@gmail.com,001-800-936-1940,Lake Edwardbury,Idaho,India,2023-08-08,Male,Wholesale
965,Michael Berg,samuelcruz@martin.com,0748983044,East Aaronfurt,New Jersey,India,2025-01-22,Male,Wholesale
966,Jessica Mendez,randall70@gmail.com,065.944.5349x872,Garciaside,Wisconsin,India,2023-01-08,Male,Premium
967,Tracie Sosa,thomasdanielle@gmail.com,256.628.6645,Julialand,Arkansas,India,2024-01-22,Male,Regular
968,Christopher Clark,laurawilkerson@young.net,(931)902-2324,New Kelly,Alabama,India,2024-06-16,Female,Regular
969,Heather Delgado,briancraig@hotmail.com,4508603814,Jamesfort,Kentucky,India,2025-03-02,Female,Wholesale
970,Roberto Burns,harmonrussell@hotmail.com,448-315-6955,New Sabrina,Connecticut,India,2023-09-10,Male,Regular
971,Summer Moore,misty00@gmail.com,+1-950-549-4150x039,Annachester,Minnesota,India,2024-09-08,Female,Regular
972,Christina Downs,fosterandre@hotmail.com,(581)024-8612x826,Baileyfort,Indiana,India,2025-06-15,Male,Premium
973,Samantha Brown,tamara22@hall.net,375-437-3163x668,East Samanthaborough,South Dakota,India,2025-10-11,Male,Regular
974,Amy Reyes,joseph48@hotmail.com,+1-922-768-3111x135,South Kyle,Indiana,India,2025-03-16,Male,Premium
975,Johnny Ward,williamgriffith@gmail.com,001-814-410-9664,Christophertown,West Virginia,India,2025-07-01,Female,Wholesale
976,Darlene Sanders,egray@james-ferrell.biz,(469)159-2552x4268,New Nicoleport,Wisconsin,India,2023-09-26,Female,Regular
977,Michael Moss,stephaniesmith@beasley.org,(382)713-0510x19927,East Megan,West Virginia,India,2024-08-06,Female,Wholesale
978,Angel Marsh,adam72@carr.biz,217-575-5751x332,Kimberlymouth,Connecticut,India,2025-10-17,Female,Wholesale
979,Gloria Mcbride,hector27@gmail.com,+1-771-113-3337x8715,Davidborough,Idaho,India,2024-09-15,Female,Regular
980,Jason Harris,deanchristopher@yahoo.com,001-477-280-8605x724,North Kelsey,Arizona,India,2023-02-28,Female,Regular
981,Meghan Wagner,gmorales@rodriguez.com,159-256-6127,East Patrick,Arizona,India,2025-07-30,Female,Wholesale
982,Sara Johnson,connor75@morales-malone.com,130-888-0358,Jonathanland,Kansas,India,2025-09-30,Female,Regular
983,Dustin Shah,aaronbowman@olson.com,003-980-1731x861,Jonesville,Pennsylvania,India,2024-05-28,Female,Premium
984,Michael Campbell,jason51@gmail.com,001-535-062-6042x69383,Wheelertown,Utah,India,2023-08-31,Male,Premium
985,Daniel Turner,louis88@gmail.com,001-699-656-2713x402,Andreberg,Arizona,India,2024-09-18,Female,Regular
986,Juan Adams,kelly27@hotmail.com,827.374.3141x49505,New Alicia,Illinois,India,2023-01-26,Female,Wholesale
987,Justin Perez,tamarawhite@hotmail.com,160-081-5713,Deleonborough,Idaho,India,2024-07-29,Female,Regular
988,Amy Ortiz,brandonrobertson@hotmail.com,(442)471-6241,Michaelchester,North Carolina,India,2025-04-08,Female,Regular
989,Christine Crawford,flucas@yahoo.com,688-969-7191x6910,Smithville,Hawaii,India,2025-01-08,Female,Wholesale
990,Mark Brown,ebony88@roberts.com,648-591-4108x314,South Lindaland,Alabama,India,2024-11-13,Female,Wholesale
991,Andrew Gross,millereric@gmail.com,416.507.3314x4968,Sarahside,Kentucky,India,2023-11-29,Female,Premium
992,Erica Russell,xcox@dixon.com,001-528-217-8713x9806,Flemingburgh,Arkansas,India,2024-04-11,Female,Wholesale
993,Regina Nielsen,scott96@hotmail.com,771.805.5830x01966,New Grant,Florida,India,2024-12-16,Female,Premium
994,William Cunningham Jr.,amber07@williams-torres.com,325.093.9572,Pattersonburgh,Maine,India,2023-10-04,Female,Wholesale
995,Roger Wood,vclark@greene.com,(418)908-7822x409,Tanyaport,Missouri,India,2025-05-30,Female,Regular
996,Stephanie Smith,arnoldholly@hotmail.com,869-909-6444x6338,Mclaughlinside,West Virginia,India,2025-04-07,Male,Premium
997,Craig Smith,usanchez@barnett-johnston.com,028.469.1169x422,East Robin,South Carolina,India,2025-02-21,Male,Premium
998,Heather Bernard,flambert@gmail.com,001-326-839-6313x60033,Joshuaside,Colorado,India,2023-03-01,Female,Premium
999,Matthew Wilson,brandynavarro@lucas-lee.info,969-007-1655,Michaelberg,Massachusetts,India,2023-08-10,Female,Regular
1000,Fernando Ortiz,kara16@gmail.com,430.369.3431x07240,East Robertburgh,Rhode Island,India,2024-05-25,Male,Regular
